Ranking,Country,Regional indicator,Happiness score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Year
143,South Sudan,Sub-Saharan Africa,0.027522816166883953,0.9967609157838104,0.015682364729458918,0.26086956521739135,0.03341675284384695,0.03201114488348531,0.02647687564234327,2016
131,Zimbabwe,Sub-Saharan Africa,0.03222946544980443,0.9516707434393294,0.06052905811623246,0.26086956521739135,0.04321716649431231,0.022870314083080042,0.017457348406988697,2016
135,Mali,Sub-Saharan Africa,0.030664928292046933,0.9731973031298814,0.07310821643286573,0.26086956521739135,0.04681178903826268,0.0260354609929078,0.027761562178828365,2016
154,Afghanistan,South Asia,0.021368970013037804,0.963840059841556,0.00934569138276553,0.26086956521739135,0.027923474663908997,0.03864741641337387,0.014467625899280577,2016
116,South Africa,Sub-Saharan Africa,0.03569752281616688,0.9957098884570998,0.08133967935871743,0.28260869565217384,0.07219958634953465,0.0016879432624113476,0.017119218910585817,2016
125,Congo (Kinshasa),Sub-Saharan Africa,0.03325945241199478,0.7907575596965521,0.0683186372745491,0.28260869565217384,0.0026514994829369186,0.031466058763931104,0.01235868448098664,2016
151,Guinea,Sub-Saharan Africa,0.024589308996088657,0.8498410958684925,0.02632765531062124,0.28260869565217384,0.052604963805584284,0.036973657548125635,0.024249743062692702,2016
146,Uganda,Sub-Saharan Africa,0.026310299869621894,0.09887857084284192,0.00770440881763527,0.28260869565217384,0.07418924508790073,0.0334984802431611,0.013104830421377184,2016
153,Benin,Sub-Saharan Africa,0.02298565840938722,0.9214719582709151,0.008822645290581162,0.30434782608695654,0.06755015511892451,0.02494326241134752,0.013589928057553958,2016
145,Burkina Faso,Sub-Saharan Africa,0.026310299869621894,0.9683841779886277,0.05339478957915831,0.30434782608695654,0.05671251292657705,0.03010030395136778,0.025495375128468653,2016
150,Liberia,Sub-Saharan Africa,0.024784876140808338,0.7640388650104903,0.042639278557114225,0.326086956521739,0.043760082730093075,0.02974164133738602,0.009870503597122302,2016
106,Zambia,Sub-Saharan Africa,0.040078226857887866,0.9962729030954804,0.05399298597194388,0.326086956521739,0.07250465356773526,0.022082066869300913,0.023351490236382322,2016
155,Togo,Sub-Saharan Africa,0.020625814863102995,0.951613741957291,0.0,0.326086956521739,0.058935884177869706,0.021650455927051674,0.02357142857142857,2016
142,Niger,Sub-Saharan Africa,0.027835723598435457,0.5017150445911593,0.05125751503006012,0.34782608695652173,0.06465046535677353,0.02591894630192503,0.03494244604316547,2016
136,Haiti,Latin America And Caribbean,0.03007822685788786,0.9994869866616533,0.02503306613226453,0.34782608695652173,0.002051706308169597,0.05927659574468085,0.029448098663926,2016
127,Congo (Brazzaville),Sub-Saharan Africa,0.03279009126466753,0.9644660761179792,0.04047695390781563,0.36956521739130443,0.06447569803516029,0.014927051671732524,0.01984069886947585,2016
130,Mauritania,Sub-Saharan Africa,0.03233376792698825,0.9675241556280464,0.007125250501002003,0.36956521739130443,0.02155015511892451,0.02804052684903749,0.0036526207605344294,2016
132,Malawi,Sub-Saharan Africa,0.0317470664928292,0.7722090774360133,0.012447895791583166,0.36956521739130443,0.07041158221302998,0.038276595744680855,0.015386433710174717,2016
124,Ghana,Sub-Saharan Africa,0.03331160365058669,0.9286501449037675,0.04179258517034068,0.36956521739130443,0.06963495346432265,0.026207700101317125,0.006632065775950669,2016
133,Sudan,Sub-Saharan Africa,0.03152542372881356,0.9992949816695235,0.06937775551102204,0.36956521739130443,0.0,0.022343465045592707,0.0020421377183967113,2016
138,Comoros,Sub-Saharan Africa,0.02913950456323337,0.9805844951968751,0.005108216432865731,0.36956521739130443,0.0261923474663909,0.022582573454913882,0.03750565262076054,2016
122,Kenya,Sub-Saharan Africa,0.034354628422425024,0.9946708614423975,0.06456112224448897,0.36956521739130443,0.06895863495346434,0.05108206686930091,0.013601233299075026,2016
147,Yemen,Middle East And North Africa,0.026114732724902213,0.934899307381992,0.04021843687374749,0.3913043478260869,0.03886763185108583,0.012138804457953395,0.011986639260020556,2016
152,Rwanda,Sub-Saharan Africa,0.023389830508474572,0.9552078354037206,0.052152304609218436,0.3913043478260869,0.09231747673216133,0.029110435663627154,0.0010277492291880781,2016
97,Somaliland Region,Sub-Saharan Africa,0.04349413298565841,0.9133727476914401,0.06424148296593186,0.4130434782608696,0.0665015511892451,0.06362816616008106,0.07484994861253853,2016
115,Ethiopia,Sub-Saharan Africa,0.036336375488917855,0.9216069617810063,0.03212124248496994,0.4130434782608696,0.06237745604963806,0.03648936170212766,0.034929085303186024,2016
113,Namibia,Sub-Saharan Africa,0.03719687092568448,0.9987789682531747,0.059583166332665326,0.4130434782608696,0.08261944157187177,0.009634245187436679,0.021152106885919834,2016
137,Botswana,Sub-Saharan Africa,0.029374185136897,0.9971289253520591,0.07552505010020039,0.4130434782608696,0.07493071354705275,0.015357649442755826,0.02190853031860226,2016
134,Gabon,Sub-Saharan Africa,0.03129074315514993,0.9933018258474721,0.006128256513026052,0.4130434782608696,0.047751809720785944,0.007717325227963526,0.018947584789311408,2016
149,Tanzania,Sub-Saharan Africa,0.025358539765319422,0.957999907997608,0.06573246492985971,0.4347826086956521,0.05397724922440538,0.03889969604863222,0.010373072970195272,2016
148,Madagascar,Sub-Saharan Africa,0.025736636245110817,0.9927168106370766,0.039051102204408814,0.4347826086956521,0.02325542916235781,0.02724113475177305,0.015269270298047276,2016
102,Laos,Southeast Asia,0.04113428943937418,0.9862876434787304,0.04654909819639279,0.4565217391304348,0.08865977249224405,0.05324620060790274,0.045614594039054476,2016
119,Myanmar,Southeast Asia,0.0348631029986962,0.9786994461856009,0.05926152304609218,0.4565217391304348,0.07255532574974148,0.0010131712259371835,0.0411808838643371,2016
92,Pakistan,South Asia,0.044471968709256834,0.9936598351557141,0.022132264529058115,0.4565217391304348,0.002485005170630817,0.03854407294832827,0.02823741007194245,2016
128,Senegal,Sub-Saharan Africa,0.032568448500651895,0.9914867786562451,0.0655571142284569,0.4782608695652173,0.05277973112719752,0.02361195542046606,0.02376258992805755,2016
140,Cambodia,Southeast Asia,0.028500651890482395,0.9904267510955285,0.04551603206412825,0.4782608695652173,0.10001964839710445,0.04985916919959473,0.016462487153134635,2016
65,Turkmenistan,Commonwealth Of Independent States,0.051329856584093864,0.9917477854424215,0.08791482965931864,0.5,0.06357497414684592,0.002789260385005066,0.05791058581706064,2016
118,India,South Asia,0.03498044328552802,1.0,0.02476753507014028,0.5,0.06846432264736298,0.030935157041540023,0.01774409044193217,2016
52,Belize,Latin America And Caribbean,0.05521512385919165,0.9765533903881501,0.05813827655310621,0.5217391304347825,0.08706825232678386,0.029273556231003042,0.0021911613566289825,2016
59,Bolivia,Latin America And Caribbean,0.05346805736636244,0.9730222985797631,0.07094488977955911,0.5217391304347825,0.08660910031023786,0.0026818642350557244,0.015757451181911613,2016
82,Philippines,Southeast Asia,0.04638852672750976,0.9672811493098821,0.07441583166332665,0.5217391304347825,0.09322543950361944,0.026789260385005068,0.023916752312435768,2016
79,Indonesia,Southeast Asia,0.04684485006518904,0.9962989037714981,0.07420240480961923,0.5434782608695652,0.06668355739400207,0.06986119554204662,0.6557040082219938,2016
84,Bhutan,South Asia,0.0453063885267275,0.9884486996661913,0.07692184368737474,0.5434782608695652,0.07830299896587384,0.06000303951367782,0.03287461459403905,2016
107,Nepal,South Asia,0.04005215123859192,0.9345212975537364,0.05902204408817635,0.5434782608695652,0.06290175801447777,0.0471661600810537,0.01425693730729702,2016
49,Uzbekistan,Commonwealth Of Independent States,0.055619295958279,0.9926918099870597,0.09891683366733466,0.5434782608695652,0.001034126163391934,0.04242755825734549,0.05763720452209661,2016
40,Suriname,Latin America And Caribbean,0.05929595827900912,0.982242538305996,0.06593887775551102,0.5652173913043479,0.08877249224405379,0.002059777102330294,0.025820143884892087,2016
112,Iraq,Middle East And North Africa,0.03720990873533246,0.9959098936572351,0.050135270541082154,0.5652173913043479,0.04224301964839711,0.024211752786220873,0.0027738951695786226,2016
120,Egypt,Middle East And North Africa,0.034432855280312896,0.9982979557468495,0.04218236472945891,0.5652173913043479,0.032029989658738364,0.01570516717325228,0.021142857142857144,2016
67,Libya,Middle East And North Africa,0.05076923076923076,0.9978329436565351,0.08051202404809618,0.5652173913043479,0.06912306101344365,0.02111955420466059,0.02103288797533402,2016
55,Moldova,Western Europe,0.05444589308996088,0.9963839059815555,0.07039779559118237,0.5652173913043479,0.04283247156153051,0.02471732522796353,0.00387153134635149,2016
43,Trinidad And Tobago,Latin America And Caribbean,0.057979139504563224,0.989119717112645,0.08346993987975951,0.5652173913043479,0.08234643226473631,0.039472137791286735,0.00252415210688592,2016
110,Bangladesh,South Asia,0.038096479791395035,0.9707622398182353,0.020957915831663326,0.5869565217391304,0.0676028955532575,0.002364741641337386,0.02559815005138746,2016
100,Tajikistan,Commonwealth Of Independent States,0.04269882659713167,0.9198199153177984,0.06402104208416833,0.5869565217391304,0.07377249224405377,0.03213373860182371,0.027480986639260022,2016
77,Kosovo,Central And Eastern Europe,0.047979139504563215,0.9588869310602076,0.055942885771543084,0.5869565217391304,0.02446639089968976,0.03459878419452888,0.013318602261048303,2016
39,Guatemala,Latin America And Caribbean,0.060013037809647965,0.9950988725706869,0.07377354709418837,0.5869565217391304,0.08561944157187178,0.035607902735562316,0.017700924974306267,2016
81,Azerbaijan,Commonwealth Of Independent States,0.04654498044328552,0.9925828071529861,0.0643937875751503,0.5869565217391304,0.06003826266804551,0.6970618034447822,0.03644193216855087,2016
85,Kyrgyzstan,Commonwealth Of Independent States,0.04516297262059972,0.9600889623130201,0.08081462925851704,0.6086956521739131,0.06834126163391935,0.04750151975683891,0.009687564234326825,2016
101,Mongolia,East Asia,0.041538461538461524,0.9908407618598084,0.0922885771543086,0.6086956521739131,0.06113443640124095,0.04268996960486322,0.006682425488180883,2016
108,Palestinian Territories,Middle East And North Africa,0.03954367666232071,0.9817375251756546,0.06065731462925851,0.6086956521739131,0.030156153050672187,0.013786220871327255,0.021590955806783146,2016
54,Kazakhstan,Commonwealth Of Independent States,0.05473272490221641,0.9971979271461059,0.08090781563126251,0.6086956521739131,0.06886452947259566,0.018554204660587638,0.02264542651593011,2016
89,Dominican Republic,Latin America And Caribbean,0.04477183833116036,0.9971269253000579,0.08425450901803606,0.6086956521739131,0.08881385729058945,0.026309017223910842,0.025167523124357657,2016
70,Paraguay,Latin America And Caribbean,0.04976531942633637,0.9895627286309445,0.09409018036072143,0.6304347826086956,0.0785770423991727,0.031265450861195546,0.015045220966084275,2016
104,Honduras,Latin America And Caribbean,0.04106910039113429,0.9309472046273204,0.06401603206412824,0.6304347826086956,0.004547052740434334,0.025264437689969606,0.0014049331963001028,2016
123,Ukraine,Western Europe,0.0339374185136897,0.9988699706192362,0.08587875751503005,0.6304347826086956,0.021854188210961738,0.025168186423505576,0.003721479958890031,2016
56,Russia,Commonwealth Of Independent States,0.05391134289439373,0.09910357669299402,0.08913627254509017,0.6304347826086956,0.0055542916235780775,0.0033819655521783185,0.007293936279547791,2016
34,Saudi Arabia,Middle East And North Africa,0.06073011734028681,0.9850936124339233,0.07183466933867735,0.6304347826086956,0.06441882109617374,0.01910536980749747,0.06104419321685509,2016
73,Jamaica,Latin America And Caribbean,0.04940026075619294,0.9994809865056492,0.08160921843687374,0.6304347826086956,0.07409410548086867,0.027495440729483286,0.008734840698869477,2016
90,Morocco,Middle East And North Africa,0.04471968709256843,0.9903187482874555,0.03268336673346693,0.6304347826086956,0.043586349534643236,0.005009118541033435,0.01709660842754368,2016
98,Tunisia,Middle East And North Africa,0.04333767926988265,0.9860776380185885,0.0036553106212424847,0.6304347826086956,0.040027921406411586,0.004865248226950354,0.01661973278520041,2016
46,El Salvador,Latin America And Caribbean,0.0566753585397653,0.9965869112596928,0.06857114228456913,0.6304347826086956,0.06333815925542917,0.0010972644376899697,0.02158890030832477,2016
31,Colombia,Latin America And Caribbean,0.06205997392438069,0.9952378761847809,0.0865190380761523,0.6304347826086956,0.0760279214064116,0.019314083080040526,0.010982528263103803,2016
80,Jordan,Middle East And North Africa,0.046701434159061264,0.972979297461734,0.07300901803607214,0.6521739130434783,0.06122130299896588,0.017628166160081057,0.002705035971223022,2016
17,Brazil,Latin America And Caribbean,0.06820078226857887,0.9980579495066872,0.008801603206412826,0.6521739130434783,0.06870423991726991,0.01949949341438703,0.002881808838643371,2016
38,Algeria,Middle East And North Africa,0.06041720990873532,0.983751577541016,0.07054709418837675,0.6521739130434783,0.03569906928645295,0.008706180344478218,0.032868448098663926,2016
44,Venezuela,Latin America And Caribbean,0.056883963494132966,0.9892947216627632,0.08747795591182364,0.6521739130434783,0.0337311271975181,0.005253292806484296,0.016893114080164442,2016
117,Sri Lanka,South Asia,0.035123859191655796,0.9949498686965861,0.07179559118236473,0.6521739130434783,0.08636504653567736,0.05806585612968592,0.016200411099691676,2016
47,Malaysia,Southeast Asia,0.055853976531942615,0.0982915555804451,0.07454108216432864,0.6521739130434783,0.06633298862461222,0.05126139817629179,0.018473792394655707,2016
156,Syria,Middle East And North Africa,0.017574967405475875,0.9919427905125534,0.01258817635270541,0.6739130434782608,0.0011747673216132369,0.05981864235055725,0.03505755395683453,2016
64,Peru,Latin America And Caribbean,0.05243807040417209,0.9991579781074308,0.06880861723446893,0.6739130434782608,0.06373422957600827,0.017955420466058768,0.010765673175745118,2016
61,Belarus,Commonwealth Of Independent States,0.053207301173402846,0.9967389152117955,0.08890981963927855,0.6739130434782608,0.049440537745604966,0.017232016210739616,0.03551284686536486,2016
88,Montenegro,Western Europe,0.04485006518904823,0.9979979479466466,0.06281062124248497,0.6739130434782608,0.02568045501551189,0.021248226950354613,0.0025878725590955803,2016
41,Kuwait,Middle East And North Africa,0.05890482398956974,0.9789424525037652,0.07431563126252505,0.6739130434782608,0.07336194415718718,0.01973353596757852,0.0048150051387461455,2016
68,Latvia,Western Europe,0.0500521512385919,0.9885497022922597,0.0804689378757515,0.6739130434782608,0.04757911065149949,0.02156231003039514,0.01808427543679342,2016
126,Georgia,Western Europe,0.03299869621903519,0.9961739005214136,0.01630060120240481,0.6739130434782608,0.0551675284384695,0.008387031408308005,0.0648530318602261,2016
121,Armenia,Commonwealth Of Independent States,0.03440677966101695,0.9832205637346572,0.05290681362725451,0.6739130434782608,0.02385625646328852,0.009632218844984802,0.007355601233299075,2016
105,Iran,Middle East And North Africa,0.040312907431551484,0.9944768563982664,0.03290480961923847,0.6739130434782608,0.03831334022750776,0.047633232016210746,0.011329907502569372,2016
